1,1.91211700439e-06
2,4.93288040161e-06
3,9.48667526245e-06
4,1.384973526e-05
5,1.95550918579e-05
6,2.7768611908e-05
7,3.46803665161e-05
8,4.23622131348e-05
9,5.27334213257e-05
10,6.46877288818e-05
11,7.61747360229e-05
12,8.98241996765e-05
13,0.000100848674774
14,0.000120596885681
15,0.000129714012146
16,0.000144279003143
17,0.000160889625549
18,0.00017834186554
19,0.00019953250885
20,0.000222942829132
21,0.000242936611176
22,0.000265724658966
23,0.000288779735565
24,0.00032201051712
25,0.000335190296173
26,0.000370564460754
27,0.000385363101959
28,0.00045606136322
29,0.000483694076538
30,0.000509972572327
31,0.000544948577881
32,0.000570075511932
33,0.000600879192352
34,0.000636315345764
35,0.000670883655548
36,0.000717673301697
37,0.000741503238678
38,0.000823004245758
39,0.000878701210022
40,0.000903859138489
41,0.00093982219696
42,0.00098156452179
43,0.00103852033615
44,0.00106551170349
45,0.00111654043198
46,0.00114803314209
47,0.00123118162155
48,0.00127345323563
49,0.0013442492485
50,0.00144551277161
51,0.00151929855347
52,0.00247942209244
53,0.00247105836868
54,0.00175908088684
55,0.00178747415543
56,0.00183709144592
57,0.00184641122818
58,0.0018962097168
59,0.00196792125702
