5,2.1755695343e-05
6,2.6798248291e-05
7,3.45015525818e-05
8,4.39810752869e-05
9,5.45978546143e-05
10,6.46018981934e-05
11,7.74741172791e-05
12,9.08207893372e-05
13,0.000102858543396
14,0.000117702484131
15,0.000138783454895
16,0.000153329372406
17,0.000168960094452
18,0.000187773704529
19,0.000208127498627
20,0.000228338241577
21,0.000249359607697
22,0.000272495746613
23,0.00029572725296
24,0.000320899486542
25,0.000344595909119
26,0.00037273645401
27,0.000440158843994
28,0.000463840961456
29,0.000492405891418
30,0.000522925853729
31,0.000548243522644
32,0.000583505630493
33,0.000616121292114
34,0.000648379325867
35,0.000679829120636
36,0.000729331970215
37,0.00080751657486
38,0.000827968120575
39,0.000871500968933
40,0.000916931629181
41,0.000969879627228
42,0.000990808010101
43,0.00103649139404
44,0.00107488632202
45,0.00116971254349
46,0.00121322631836
47,0.00125610113144
48,0.00130190372467
49,0.00134896039963
50,0.00140479326248
51,0.00145569562912
52,0.00155745983124
53,0.00159607172012
54,0.00165157556534
55,0.00169482469559
56,0.00174088478088
57,0.00181858301163
58,0.00239011287689
59,0.0033817076683
